idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
15,"We make the pre-trained weights of BioBERT freely available at https://github. com/naver/biobert-pretrained , and the source code for fine - tuning",abstract,abstract,named-entity-recognition,9,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",12,1.0,14,0.07035175879396985,12,1.0,1,1,code
16,Introduction,,,named-entity-recognition,9,,,,0,0.0,15,0.07537688442211055,0,0.0,1,0,
17,The volume of biomedical literature continues to rapidly increase .,Introduction,Introduction,named-entity-recognition,9,,,,1,0.0625,16,0.08040201005025126,1,0.0625,1,0,
18,"On average , more than 3000 new articles are published everyday in peer-reviewed journals , excluding pre-prints and technical reports such as clinical trial reports in various archives .",Introduction,Introduction,named-entity-recognition,9,,,,2,0.125,17,0.08542713567839195,2,0.125,1,0,
19,PubMed alone has a total of 29M articles as of January 2019 .,Introduction,Introduction,named-entity-recognition,9,,,,3,0.1875,18,0.09045226130653267,3,0.1875,1,0,
20,Reports containing valuable information about new discoveries and new insights are continuously added to the already overwhelming amount of literature .,Introduction,Introduction,named-entity-recognition,9,,,,4,0.25,19,0.09547738693467336,4,0.25,1,0,
21,"Consequently , there is increasingly more demand for accurate biomedical text mining tools for extracting information from the literature .",Introduction,Introduction,named-entity-recognition,9,,,,5,0.3125,20,0.10050251256281408,5,0.3125,1,0,
22,Recent progress of biomedical text mining models was made possible by the advancements of deep learning techniques used in natural language processing ( NLP ) .,Introduction,Introduction,named-entity-recognition,9,,,,6,0.375,21,0.10552763819095477,6,0.375,1,0,
23,"For instance , Long Short - Term Memory ( LSTM ) and Conditional Random Field ( CRF ) have greatly improved performance in biomedical named entity recognition ( NER ) over the last few years .",Introduction,Introduction,named-entity-recognition,9,,,,7,0.4375,22,0.11055276381909548,7,0.4375,1,0,
24,Other deep learning based models have made improvements in biomedical text mining tasks such as relation extraction ( RE ) and question answering ( QA ) .,Introduction,Introduction,named-entity-recognition,9,,,,8,0.5,23,0.11557788944723618,8,0.5,1,0,
25,"However , directly applying state - of - the - art NLP methodologies to biomedical text mining has limitations .",Introduction,Introduction,named-entity-recognition,9,,,,9,0.5625,24,0.12060301507537688,9,0.5625,1,0,
26,"First , as recent word representation models such as Word2 Vec , ELMo and BERT are trained and tested mainly on datasets containing general domain texts ( e.g. Wikipedia ) , it is difficult to estimate their performance on datasets containing biomedical texts .",Introduction,Introduction,named-entity-recognition,9,,,,10,0.625,25,0.12562814070351758,10,0.625,1,0,
27,"Also , the word distributions of general and biomedical corpora are quite different , which can often be a problem for biomedical text mining models .",Introduction,Introduction,named-entity-recognition,9,"['O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",11,0.6875,26,0.1306532663316583,11,0.6875,1,1,research-problem
28,"As a result , recent models in biomedical text mining rely largely on adapted versions of word representations .",Introduction,Introduction,named-entity-recognition,9,,,,12,0.75,27,0.135678391959799,12,0.75,1,0,
29,"In this study , we hypothesize that current state - of - the - art word representation models such as BERT need to be trained on biomedical corpora to be effective in biomedical text mining tasks .",Introduction,Introduction,named-entity-recognition,9,,,,13,0.8125,28,0.1407035175879397,13,0.8125,1,0,
30,"Previously , Word2 Vec , which is one of the most widely known context independent word representation models , was trained on biomedical corpora which contain terms and expressions that are usually not included in a general domain corpus .",Introduction,Introduction,named-entity-recognition,9,,,,14,0.875,29,0.1457286432160804,14,0.875,1,0,
31,"While ELMo and BERT have proven the effectiveness of contextualized word representations , they can not obtain high performance on biomedical corpora because they are pre-trained on only general domain corpora .",Introduction,Introduction,named-entity-recognition,9,,,,15,0.9375,30,0.1507537688442211,15,0.9375,1,0,
32,"As BERT achieves very strong results on various NLP tasks while using almost the same structure across the tasks , adapting BERT for the biomedical domain could potentially benefit numerous biomedical NLP researches .",Introduction,Introduction,named-entity-recognition,9,,,,16,1.0,31,0.15577889447236182,16,1.0,1,0,
33,Approach,,,named-entity-recognition,9,,,,0,0.0,32,0.16080402010050251,0,0.0,1,0,
34,"In this article , we introduce BioBERT , which is a pre-trained language representation model for the biomedical domain .",Approach,Approach,named-entity-recognition,9,"['O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'B', 'O', 'B', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'B-b', 'O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'B-p', 'O', 'B-ob', 'I-ob', 'O']",1,0.07692307692307693,33,0.1658291457286432,1,0.07692307692307693,1,1,approach
35,The overall process of pre-training and fine - tuning BioBERT is illustrated in .,Approach,Approach,named-entity-recognition,9,,,,2,0.15384615384615385,34,0.1708542713567839,2,0.15384615384615385,1,0,
36,"First , we initialize BioBERT with weights from BERT , which was pretrained on general domain corpora ( English Wikipedia and Books Corpus ) .",Approach,Approach,named-entity-recognition,9,"['O', 'O', 'O', 'B', 'B', 'B', 'B', 'B', 'B', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'B-p', 'B-n', 'B-p', 'B-n', 'B-p', 'B-n', 'O', 'O', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'B-p', 'B-b', 'B-p', 'B-b', 'B-p', 'B-b', 'O', 'O', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",3,0.23076923076923078,35,0.17587939698492464,3,0.23076923076923078,1,1,approach
37,"Then , BioBERT is pre-trained on biomedical domain corpora ( PubMed abstracts and PMC full - text articles ) .",Approach,Approach,named-entity-recognition,9,"['O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'B-n', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'B-b', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",4,0.3076923076923077,36,0.18090452261306533,4,0.3076923076923077,1,1,approach
38,"To show the effectiveness of our approach in biomedical text mining , BioBERT is fine - tuned and evaluated on three popular biomedical text mining tasks .",Approach,Approach,named-entity-recognition,9,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'B', 'I', 'I', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'I-p', 'I-p', 'I-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",5,0.38461538461538464,37,0.18592964824120603,5,0.38461538461538464,1,1,approach
39,"We test various pre-training strategies with different combinations and sizes of general domain corpora and biomedical corpora , and analyze the effect of each corpus on pre-training .",Approach,Approach,named-entity-recognition,9,,,,6,0.46153846153846156,38,0.19095477386934673,6,0.46153846153846156,1,0,
40,We also provide in - depth analyses of BERT and BioBERT to show the necessity of our pre-training strategies .,Approach,Approach,named-entity-recognition,9,,,,7,0.5384615384615384,39,0.19597989949748743,7,0.5384615384615384,1,0,
41,The contributions of our paper are as follows :,Approach,Approach,named-entity-recognition,9,,,,8,0.6153846153846154,40,0.20100502512562815,8,0.6153846153846154,1,0,
42,BioBERT is the first domain - specific BERT based model pretrained on biomedical corpora for 23 days on eight NVIDIA V100 GPUs .,Approach,Approach,named-entity-recognition,9,,,,9,0.6923076923076923,41,0.20603015075376885,9,0.6923076923076923,1,0,
43,We show that pre-training BERT on biomedical corpora largely improves its performance .,Approach,Approach,named-entity-recognition,9,,,,10,0.7692307692307693,42,0.21105527638190955,10,0.7692307692307693,1,0,
44,"BioBERT obtains higher F 1 scores in biomedical NER ( 0.62 ) and biomedical RE ( 2.80 ) , and a higher MRR score ( 12.24 ) in biomedical QA than the current state - of the - art models .",Approach,Approach,named-entity-recognition,9,,,,11,0.8461538461538461,43,0.21608040201005024,11,0.8461538461538461,1,0,
45,"Compared with most previous biomedical text mining models that are mainly focused on a single task such as NER or QA , our model BioBERT achieves state - of - the - art performance on various biomedical text mining tasks , while requiring only minimal architectural modifications .",Approach,Approach,named-entity-recognition,9,,,,12,0.9230769230769231,44,0.22110552763819097,12,0.9230769230769231,1,0,
46,"We make our pre-processed datasets , the pre-trained weights of BioBERT and the source code for fine - tuning BioBERT publicly available .",Approach,Approach,named-entity-recognition,9,,,,13,1.0,45,0.22613065326633167,13,1.0,1,0,
47,Materials and methods,,,named-entity-recognition,9,,,,0,0.0,46,0.23115577889447236,0,0.0,1,0,
48,BioBERT basically has the same structure as BERT .,Materials and methods,Materials and methods,named-entity-recognition,9,,,,1,0.02040816326530612,47,0.23618090452261306,1,0.07692307692307693,1,0,
49,"We briefly discuss the recently proposed BERT , and then we describe in detail the pre-training and fine - tuning process of BioBERT .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,2,0.04081632653061224,48,0.24120603015075376,2,0.15384615384615385,1,0,
50,BERT : bidirectional encoder representations from transformers,Materials and methods,Materials and methods,named-entity-recognition,9,,,,3,0.061224489795918366,49,0.24623115577889448,3,0.23076923076923078,1,0,
51,Learning word representations from a large amount of unannotated text is a long - established method .,Materials and methods,Materials and methods,named-entity-recognition,9,,,,4,0.08163265306122448,50,0.25125628140703515,4,0.3076923076923077,1,0,
52,"While previous models ( e.g. Word2 Vec , GloVe ) focused on learning context independent word representations , recent works have focused on learning context dependent word representations .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,5,0.10204081632653061,51,0.2562814070351759,5,0.38461538461538464,1,0,
53,"For instance , ELMo uses a bidirectional language model , while uses machine translation to embed context information into word representations .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,6,0.12244897959183673,52,0.2613065326633166,6,0.46153846153846156,1,0,
54,BERT is a contextualized word representation model that is based on a masked language model and pretrained using bidirectional transformers .,Materials and methods,Materials and methods,named-entity-recognition,9,,,,7,0.14285714285714285,53,0.2663316582914573,7,0.5384615384615384,1,0,
55,"Due to the nature of language modeling where future words can not be seen , previous language models were limited to a combination of two unidirectional language models ( i.e. left - to - right and right - toleft ) .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,8,0.16326530612244897,54,0.271356783919598,8,0.6153846153846154,1,0,
56,"BERT uses a masked language model that predicts randomly masked words in a sequence , and hence can be used for learning bidirectional representations .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,9,0.1836734693877551,55,0.27638190954773867,9,0.6923076923076923,1,0,
57,"Also , it obtains state - of - the - art performance on most NLP tasks , while requiring minimal task - specific architectural modification .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,10,0.20408163265306123,56,0.2814070351758794,10,0.7692307692307693,1,0,
58,"According to the authors of BERT , incorporating information from bidirectional representations , rather than unidirectional representations , is crucial for representing words in natural language .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,11,0.22448979591836735,57,0.2864321608040201,11,0.8461538461538461,1,0,
59,We hypothesize that such bidirectional representations are also critical in biomedical text mining as complex relationships between biomedical terms often exist in a biomedical corpus .,Materials and methods,Materials and methods,named-entity-recognition,9,,,,12,0.24489795918367346,58,0.2914572864321608,12,0.9230769230769231,1,0,
60,"Due to the space limitations , we refer readers to fora more detailed description of BERT .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,13,0.2653061224489796,59,0.2964824120603015,13,1.0,1,0,
61,Pre-training BioBERT,Materials and methods,Materials and methods,named-entity-recognition,9,,,,14,0.2857142857142857,60,0.3015075376884422,0,0.0,1,0,
62,"As a general purpose language representation model , BERT was pretrained on English Wikipedia and Books Corpus .",Materials and methods,Materials and methods,named-entity-recognition,9,,,,15,0.30612244897959184,61,0.3065326633165829,1,0.07692307692307693,1,0,
